date,country_name,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,school_closing,school_closing_flag,workplace_closing,workplace_closing_flag,cancel_public_events,cancel_public_events_flag,restrictions_on_gatherings,restrictions_on_gatherings_flag,close_public_transit,close_public_transit_flag,stay_at_home_requirements,stay_at_home_requirements_flag,restrictions_on_internal_movement,restrictions_on_internal_movement_flag,international_travel_controls,income_support,income_support_flag,debt_contract_relief,fiscal_measures,international_support,public_information_campaigns,public_information_campaigns_flag,testing_policy,contact_tracing,emergency_healthcare_investment,vaccine_investment,misc_wildcard,confirmed_cases,deaths,stringency_index,mobility_transit_stations_response,mobility_retail_and_recreation_response,mobility_grocery_and_pharmacy_response,mobility_parks_response,mobility_residential_response,mobility_workplaces_response
2020-07-27,Egypt,0,420.0,46.0,92482.0,4652.0,-13.0,-17.0,21.0,1.0,5.0,-13.0,27.0,29.0,POINT(29 27),31.588889,25.0,38.244444,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,92062.0,4606.0,60.19,-9.0,-14.0,28.0,1.0,5.0,-15.0
2020-07-28,Egypt,0,465.0,39.0,92947.0,4691.0,-9.0,-14.0,28.0,1.0,5.0,-15.0,27.0,29.0,POINT(29 27),30.9,24.166667,37.722221999999995,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,92482.0,4652.0,60.19,-5.0,-11.0,37.0,3.0,5.0,-18.0
2020-07-29,Egypt,0,409.0,37.0,93356.0,4728.0,-5.0,-11.0,37.0,3.0,5.0,-18.0,27.0,29.0,POINT(29 27),32.6,25.577778,38.922222,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,92947.0,4691.0,60.19,-39.0,-34.0,12.0,-17.0,15.0,-49.0
2020-07-30,Egypt,0,401.0,46.0,93757.0,4774.0,-39.0,-34.0,12.0,-17.0,15.0,-49.0,27.0,29.0,POINT(29 27),33.9,26.3,41.155556,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,93356.0,4728.0,60.19,-28.0,-26.0,19.0,26.0,4.0,-19.0
2020-07-31,Egypt,0,321.0,31.0,94078.0,4805.0,-28.0,-26.0,19.0,26.0,4.0,-19.0,27.0,29.0,POINT(29 27),34.511111,27.355556,40.922222,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,93757.0,4774.0,60.19,-38.0,-28.0,10.0,27.0,8.0,-48.0
2020-08-01,Egypt,0,238.0,29.0,94316.0,4834.0,-38.0,-28.0,10.0,27.0,8.0,-48.0,27.0,29.0,POINT(29 27),33.8,27.088889,39.5,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,94078.0,4805.0,60.19,-40.0,-25.0,11.0,31.0,11.0,-58.0
2020-08-02,Egypt,0,167.0,31.0,94483.0,4865.0,-40.0,-25.0,11.0,31.0,11.0,-58.0,27.0,29.0,POINT(29 27),33.011111,24.244444,39.766667,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,94316.0,4834.0,60.19,-40.0,-24.0,8.0,27.0,11.0,-52.0
2020-08-03,Egypt,0,157.0,23.0,94640.0,4888.0,-40.0,-24.0,8.0,27.0,11.0,-52.0,27.0,29.0,POINT(29 27),34.2,25.444444,41.355556,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,94483.0,4865.0,62.96,-25.0,-22.0,14.0,17.0,7.0,-28.0
2020-08-04,Egypt,0,112.0,24.0,94752.0,4912.0,-25.0,-22.0,14.0,17.0,7.0,-28.0,27.0,29.0,POINT(29 27),34.3,25.955556,42.555556,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,94640.0,4888.0,62.96,-25.0,-21.0,15.0,15.0,7.0,-24.0
2020-08-05,Egypt,0,123.0,19.0,94875.0,4931.0,-25.0,-21.0,15.0,15.0,7.0,-24.0,27.0,29.0,POINT(29 27),32.833333,25.3,39.722221999999995,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,94752.0,4912.0,62.96,-26.0,-25.0,11.0,8.0,8.0,-24.0
