date,country_name,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,school_closing,school_closing_flag,workplace_closing,workplace_closing_flag,cancel_public_events,cancel_public_events_flag,restrictions_on_gatherings,restrictions_on_gatherings_flag,close_public_transit,close_public_transit_flag,stay_at_home_requirements,stay_at_home_requirements_flag,restrictions_on_internal_movement,restrictions_on_internal_movement_flag,international_travel_controls,income_support,income_support_flag,debt_contract_relief,fiscal_measures,international_support,public_information_campaigns,public_information_campaigns_flag,testing_policy,contact_tracing,emergency_healthcare_investment,vaccine_investment,misc_wildcard,confirmed_cases,deaths,stringency_index,mobility_transit_stations_response,mobility_retail_and_recreation_response,mobility_grocery_and_pharmacy_response,mobility_parks_response,mobility_residential_response,mobility_workplaces_response
2020-06-27,United States of America,2,36.0,2.0,26683.0,2420.0,-60.0,-72.0,-29.0,-37.0,9.0,-27.0,40.728333,-73.994167,POINT(-73.994167 40.728333),24.5,20.588889,29.705556,0.0762,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,27286.0,777.0,55.09,-58.0,-69.0,-30.0,-25.0,8.0,-24.0
2020-06-28,United States of America,2,40.0,7.0,26723.0,2427.0,-58.0,-69.0,-30.0,-25.0,8.0,-24.0,40.728333,-73.994167,POINT(-73.994167 40.728333),25.733333,21.022222,31.044444,2.5654,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,27743.0,777.0,55.09,-62.0,-65.0,-32.0,-31.0,20.0,-63.0
2020-06-29,United States of America,2,81.0,2.0,26804.0,2429.0,-62.0,-65.0,-32.0,-31.0,20.0,-63.0,40.728333,-73.994167,POINT(-73.994167 40.728333),25.016667,21.077778,31.3,2.1844,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,28058.0,777.0,55.09,-63.0,-65.0,-30.0,-26.0,21.0,-64.0
2020-06-30,United States of America,2,95.0,4.0,26899.0,2433.0,-63.0,-65.0,-30.0,-26.0,21.0,-64.0,40.728333,-73.994167,POINT(-73.994167 40.728333),22.544444,19.816667000000002,28.75,1.7272,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,28659.0,784.0,55.09,-63.0,-66.0,-29.0,-33.0,20.0,-64.0
2020-07-01,United States of America,2,83.0,2.0,26982.0,2435.0,-63.0,-66.0,-29.0,-33.0,20.0,-64.0,40.728333,-73.994167,POINT(-73.994167 40.728333),22.116667,19.133333,25.783333,5.1308,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,29199.0,786.0,55.09,-61.0,-63.0,-23.0,-20.0,18.0,-63.0
2020-07-02,United States of America,2,81.0,9.0,27063.0,2444.0,-61.0,-63.0,-23.0,-20.0,18.0,-63.0,40.728333,-73.994167,POINT(-73.994167 40.728333),25.438889,19.566667000000002,32.611111,1.0922,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,29738.0,793.0,55.09,-68.0,-71.0,-34.0,-49.0,21.0,-70.0
2020-07-03,United States of America,2,47.0,2.0,27110.0,2446.0,-68.0,-71.0,-34.0,-49.0,21.0,-70.0,40.728333,-73.994167,POINT(-73.994167 40.728333),28.122221999999997,21.761111,32.716667,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,30317.0,796.0,55.09,-62.0,-73.0,-38.0,-13.0,6.0,-32.0
2020-07-04,United States of America,2,32.0,2.0,27142.0,2448.0,-62.0,-73.0,-38.0,-13.0,6.0,-32.0,40.728333,-73.994167,POINT(-73.994167 40.728333),23.794444,20.427778,30.911111,5.207000000000001,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,31055.0,796.0,55.09,-59.0,-70.0,-35.0,-32.0,5.0,-29.0
2020-07-05,United States of America,2,32.0,4.0,27174.0,2452.0,-59.0,-70.0,-35.0,-32.0,5.0,-29.0,40.728333,-73.994167,POINT(-73.994167 40.728333),25.988889,20.433332999999998,32.855556,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,31577.0,796.0,55.09,-64.0,-68.0,-37.0,-45.0,21.0,-66.0
2020-07-06,United States of America,2,78.0,4.0,27252.0,2456.0,-64.0,-68.0,-37.0,-45.0,21.0,-66.0,40.728333,-73.994167,POINT(-73.994167 40.728333),26.916666999999997,21.811111,33.483333,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,32061.0,796.0,55.09,-62.0,-65.0,-25.0,-27.0,20.0,-65.0
2020-07-07,United States of America,2,89.0,2.0,27341.0,2458.0,-62.0,-65.0,-25.0,-27.0,20.0,-65.0,40.728333,-73.994167,POINT(-73.994167 40.728333),24.055556,21.772222,29.383333,10.3886,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,32556.0,805.0,55.09,-63.0,-66.0,-28.0,-33.0,21.0,-64.0
2020-07-08,United States of America,2,119.0,3.0,27460.0,2461.0,-63.0,-66.0,-28.0,-33.0,21.0,-64.0,40.728333,-73.994167,POINT(-73.994167 40.728333),25.411111,22.461111,28.811111,0.0254,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,33154.0,807.0,55.09,-60.0,-64.0,-24.0,-22.0,20.0,-64.0
2020-07-09,United States of America,2,87.0,2.0,27547.0,2463.0,-60.0,-64.0,-24.0,-22.0,20.0,-64.0,40.728333,-73.994167,POINT(-73.994167 40.728333),26.172222,23.305556,30.255556,3.175,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,33908.0,809.0,55.09,-66.0,-76.0,-46.0,-66.0,25.0,-66.0
2020-07-10,United States of America,2,48.0,1.0,27595.0,2464.0,-66.0,-76.0,-46.0,-66.0,25.0,-66.0,40.728333,-73.994167,POINT(-73.994167 40.728333),24.55,22.95,28.377778000000003,0.0,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,34753.0,814.0,55.09,-59.0,-67.0,-23.0,-37.0,9.0,-24.0
2020-07-11,United States of America,2,46.0,4.0,27641.0,2468.0,-59.0,-67.0,-23.0,-37.0,9.0,-24.0,40.728333,-73.994167,POINT(-73.994167 40.728333),25.216667,22.661111,29.25,36.717110999999996,,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,,35679.0,821.0,55.09,-55.0,-64.0,-25.0,-16.0,5.0,-26.0
