date,country_name,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,school_closing,school_closing_flag,workplace_closing,workplace_closing_flag,cancel_public_events,cancel_public_events_flag,restrictions_on_gatherings,restrictions_on_gatherings_flag,close_public_transit,close_public_transit_flag,stay_at_home_requirements,stay_at_home_requirements_flag,restrictions_on_internal_movement,restrictions_on_internal_movement_flag,international_travel_controls,income_support,income_support_flag,debt_contract_relief,fiscal_measures,international_support,public_information_campaigns,public_information_campaigns_flag,testing_policy,contact_tracing,emergency_healthcare_investment,vaccine_investment,misc_wildcard,confirmed_cases,deaths,stringency_index,mobility_transit_stations_response,mobility_retail_and_recreation_response,mobility_grocery_and_pharmacy_response,mobility_parks_response,mobility_residential_response,mobility_workplaces_response
2020-02-25,United Kingdom,1,3.0,,5.0,0.0,0.0,-1.0,2.0,5.0,0.0,1.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,11.0,0.0,11.11,-2.0,-2.0,0.0,11.0,0.0,1.0
2020-02-26,United Kingdom,1,2.0,,7.0,0.0,-2.0,-2.0,0.0,11.0,0.0,1.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,13.0,0.0,11.11,-1.0,0.0,-1.0,4.0,1.0,0.0
2020-02-27,United Kingdom,1,2.0,,9.0,0.0,-1.0,0.0,-1.0,4.0,1.0,0.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,18.0,0.0,11.11,-2.0,-2.0,-1.0,-9.0,1.0,0.0
2020-02-28,United Kingdom,1,3.0,,12.0,0.0,-2.0,-2.0,-1.0,-9.0,1.0,0.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,22.0,0.0,11.11,-5.0,-2.0,0.0,-21.0,1.0,0.0
2020-02-29,United Kingdom,1,1.0,,13.0,0.0,-5.0,-2.0,0.0,-21.0,1.0,0.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,30.0,0.0,11.11,5.0,9.0,4.0,24.0,-1.0,1.0
2020-03-01,United Kingdom,1,4.0,,17.0,0.0,5.0,9.0,4.0,24.0,-1.0,1.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,42.0,0.0,11.11,-3.0,2.0,6.0,15.0,0.0,1.0
2020-03-02,United Kingdom,1,12.0,,29.0,0.0,-3.0,2.0,6.0,15.0,0.0,1.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,47.0,0.0,11.11,-4.0,-1.0,2.0,3.0,0.0,1.0
2020-03-03,United Kingdom,1,6.0,,35.0,0.0,-4.0,-1.0,2.0,3.0,0.0,1.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,69.0,0.0,11.11,-4.0,-3.0,1.0,-7.0,1.0,0.0
2020-03-04,United Kingdom,1,18.0,,53.0,0.0,-4.0,-3.0,1.0,-7.0,1.0,0.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,109.0,0.0,11.11,-6.0,-9.0,-5.0,-21.0,2.0,-1.0
2020-03-05,United Kingdom,1,14.0,,67.0,0.0,-6.0,-9.0,-5.0,-21.0,2.0,-1.0,51.5,-0.083333,POINT(-0.083333 51.5),,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,,164.0,0.0,11.11,-3.0,1.0,8.0,14.0,1.0,0.0
